Total runtime:	1096
Thread:	0	1	2	3
Number of tasks completed:	3391	3348	3261	15408864
Time working:	5	23	58	4294967297
Time in overhead:	0	0	0	528
Time mutex blocked:	0	0	0	529
Time blocked by master thread:	0	0	0	15491552
