Total runtime:	1428
Thread:	0	1	2	3
Number of tasks completed:	4966	5034	1	15496720
Time working:	1	5	4294967297	4294967297
Time in overhead:	0	0	4294967297	528
Time mutex blocked:	0	0	4294967297	529
Time blocked by master thread:	0	0	4294967297	15408864
