Total runtime:	1395
Thread:	0	1	2	3
Number of tasks completed:	5011	4989	1	15227984
Time working:	3	12	4294967297	4294967297
Time in overhead:	0	0	4294967297	528
Time mutex blocked:	0	0	4294967297	529
Time blocked by master thread:	0	0	4294967297	15315840
