Total runtime:	1075
Thread:	0	1	2	3
Number of tasks completed:	3638	3236	3126	15357184
Time working:	1	12	28	4294967297
Time in overhead:	0	0	0	528
Time mutex blocked:	0	0	0	529
Time blocked by master thread:	0	0	0	15326176
