Total runtime:	1063
Thread:	0	1	2	3
Number of tasks completed:	3334	3333	3333	13958896
Time working:	2	11	8	4294967297
Time in overhead:	0	0	0	14427168
Time mutex blocked:	0	0	0	497
Time blocked by master thread:	0	0	0	14447808
