Total runtime:	1415
Thread:	0	1	2	3
Number of tasks completed:	5000	5000	1	15558736
Time working:	13	23	4294967297	4294967297
Time in overhead:	0	0	4294967297	528
Time mutex blocked:	0	0	4294967297	529
Time blocked by master thread:	0	0	4294967297	15336512
