Total runtime:	1017
Thread:	0	1	2	3
Number of tasks completed:	3309	3502	3189	14948608
Time working:	1	1	1	4294967297
Time in overhead:	0	0	0	528
Time mutex blocked:	0	0	0	529
Time blocked by master thread:	0	0	0	15419200
