Total runtime:	1414
Thread:	0	1	2	3
Number of tasks completed:	5025	4975	1	15450208
Time working:	1	6	4294967297	4294967297
Time in overhead:	0	0	4294967297	528
Time mutex blocked:	0	0	4294967297	529
Time blocked by master thread:	0	0	4294967297	15507056
