Total runtime:	2747
Thread:	0	1	2	3
Number of tasks completed:	10000	87736	87736	87736
Time working:	17	376823250769592	376823250769592	376823250769592
Time in overhead:	0	376823250769592	376823250769592	528
Time mutex blocked:	0	376823250769592	376823250769592	528
Time blocked by master thread:	0	376823250769592	376823250769592	376823250769592
