Total runtime:	1411
Thread:	0	1	2	3
Number of tasks completed:	5062	4938	1	15450208
Time working:	3	1	4294967297	4294967297
Time in overhead:	0	0	4294967297	528
Time mutex blocked:	0	0	4294967297	529
Time blocked by master thread:	0	0	4294967297	15507056
