Total runtime:	1048
Thread:	0	1	2	3
Number of tasks completed:	3486	3296	3218	15414032
Time working:	1	8	54	4294967297
Time in overhead:	0	0	0	528
Time mutex blocked:	0	0	0	529
Time blocked by master thread:	0	0	0	15486384
