Total runtime:	1482
Thread:	0	1	2	3
Number of tasks completed:	4942	5058	1	15512224
Time working:	9	4	4294967297	4294967297
Time in overhead:	0	0	4294967297	528
Time mutex blocked:	0	0	4294967297	529
Time blocked by master thread:	0	0	4294967297	15465712
