Total runtime:	1451
Thread:	0	1	2	3
Number of tasks completed:	5000	5000	1	1436556168
Time working:	1	27	4294967297	4294967297
Time in overhead:	0	0	4294967297	2112
Time mutex blocked:	0	0	4294967297	33
Time blocked by master thread:	0	0	4294967297	14509680
