Total runtime:	1403
Thread:	0	1	2	3
Number of tasks completed:	5112	4888	1	15357184
Time working:	1	5	4294967297	4294967297
Time in overhead:	0	0	4294967297	528
Time mutex blocked:	0	0	4294967297	529
Time blocked by master thread:	0	0	4294967297	15326176
