Total runtime:	1388
Thread:	0	1	2	3
Number of tasks completed:	5002	4998	1	14861968
Time working:	6	2	4294967297	4294967297
Time in overhead:	0	0	4294967297	528
Time mutex blocked:	0	0	4294967297	529
Time blocked by master thread:	0	0	4294967297	15548400
