Total runtime:	1434
Thread:	0	1	2	3
Number of tasks completed:	5133	4867	1	15274496
Time working:	2	50	4294967297	4294967297
Time in overhead:	0	0	4294967297	528
Time mutex blocked:	0	0	4294967297	529
Time blocked by master thread:	0	0	4294967297	15414032
