Total runtime:	1474
Thread:	0	1	2	3
Number of tasks completed:	4988	5012	1	15465712
Time working:	10	16	4294967297	4294967297
Time in overhead:	0	0	4294967297	528
Time mutex blocked:	0	0	4294967297	529
Time blocked by master thread:	0	0	4294967297	14810816
