Total runtime:	2833
Thread:	0	1	2	3
Number of tasks completed:	10000	1	1	15419200
Time working:	50	4294967297	4294967297	4294967297
Time in overhead:	6	4294967297	4294967297	528
Time mutex blocked:	0	4294967297	4294967297	529
Time blocked by master thread:	0	4294967297	4294967297	15517392
