Total runtime:	2706
Thread:	0	1	2	3
Number of tasks completed:	10000	1	1	1
Time working:	5	4294967297	4294967297	4294967297
Time in overhead:	0	4294967297	4294967297	3696
Time mutex blocked:	0	4294967297	4294967297	528
Time blocked by master thread:	0	4294967297	4294967297	4294967297
