Total runtime:	1153
Thread:	0	1	2	3
Number of tasks completed:	3000	3000	4000	15398528
Time working:	33	16	5	4294967297
Time in overhead:	0	0	0	528
Time mutex blocked:	0	0	0	529
Time blocked by master thread:	0	0	0	15496720
