Total runtime:	1210
Thread:	0	1	2	3
Number of tasks completed:	3305	3376	3319	15274496
Time working:	8	23	54	4294967297
Time in overhead:	0	0	0	528
Time mutex blocked:	0	0	0	529
Time blocked by master thread:	0	0	0	15414032
