Total runtime:	1031
Thread:	0	1	2	3
Number of tasks completed:	3544	3257	3199	15326176
Time working:	1	4	43	4294967297
Time in overhead:	0	0	0	528
Time mutex blocked:	0	0	0	529
Time blocked by master thread:	0	0	0	15553568
