Total runtime:	1045
Thread:	0	1	2	3
Number of tasks completed:	3345	3265	3390	15398528
Time working:	1	2	37	4294967297
Time in overhead:	0	0	0	528
Time mutex blocked:	0	0	0	529
Time blocked by master thread:	0	0	0	15496720
