Total runtime:	1033
Thread:	0	1	2	3
Number of tasks completed:	3334	3333	3333	1
Time working:	42	4	2	4294967297
Time in overhead:	0	0	0	528
Time mutex blocked:	0	0	0	528
Time blocked by master thread:	0	0	0	4294967297
