Total runtime:	2696
Thread:	0	1	2	3
Number of tasks completed:	10000	1	1	1436556440
Time working:	20	4294967297	4294967297	4294967297
Time in overhead:	0	4294967297	4294967297	4294967297
Time mutex blocked:	0	4294967297	4294967297	305
Time blocked by master thread:	0	4294967297	4294967297	140318018116760
