Total runtime:	996
Thread:	0	1	2	3
Number of tasks completed:	3360	3176	3464	15465712
Time working:	6	13	3	4294967297
Time in overhead:	0	0	0	528
Time mutex blocked:	0	0	0	529
Time blocked by master thread:	0	0	0	14810816
