Total runtime:	1000
Thread:	0	1	2	3
Number of tasks completed:	3295	3323	3382	15558736
Time working:	2	9	1	4294967297
Time in overhead:	0	0	0	528
Time mutex blocked:	0	0	0	529
Time blocked by master thread:	0	0	0	15336512
