Total runtime:	1431
Thread:	0	1	2	3
Number of tasks completed:	5043	4957	1	15227984
Time working:	15	3	4294967297	4294967297
Time in overhead:	8	8	4294967297	528
Time mutex blocked:	0	0	4294967297	529
Time blocked by master thread:	0	0	4294967297	15315840
