Total runtime:	1087
Thread:	0	1	2	3
Number of tasks completed:	3334	3333	3333	14454144
Time working:	5	4	33	4294967297
Time in overhead:	0	0	0	4294967297
Time mutex blocked:	0	0	0	497
Time blocked by master thread:	0	0	0	14441472
