Total runtime:	1422
Thread:	0	1	2	3
Number of tasks completed:	5091	4909	1	15367520
Time working:	2	4	4294967297	4294967297
Time in overhead:	0	0	4294967297	528
Time mutex blocked:	0	0	4294967297	529
Time blocked by master thread:	0	0	4294967297	14948608
