Total runtime:	1066
Thread:	0	1	2	3
Number of tasks completed:	3528	3213	3259	15512224
Time working:	2	2	40	4294967297
Time in overhead:	0	0	0	528
Time mutex blocked:	0	0	0	529
Time blocked by master thread:	0	0	0	15465712
