Total runtime:	1401
Thread:	0	1	2	3
Number of tasks completed:	5093	4907	1	14846464
Time working:	2	1	4294967297	4294967297
Time in overhead:	0	0	4294967297	528
Time mutex blocked:	0	0	4294967297	529
Time blocked by master thread:	0	0	4294967297	14856800
