Total runtime:	1381
Thread:	0	1	2	3
Number of tasks completed:	5000	5000	1000000	13957840
Time working:	5	9	4294967297000000	4294967297000000
Time in overhead:	0	0	4294967297000000	528
Time mutex blocked:	0	0	4294967297000000	1617
Time blocked by master thread:	0	0	4294967297000000	14461008
