Total runtime:	1406
Thread:	0	1	2	3
Number of tasks completed:	5000	5000	1	14489136
Time working:	5	1	4294967297	0
Time in overhead:	0	0	4294967297	1056
Time mutex blocked:	0	0	4294967297	1089
Time blocked by master thread:	0	0	4294967297	14495392
