Total runtime:	1088
Thread:	0	1	2	3
Number of tasks completed:	3334	3333	3333	1436556568
Time working:	9	12	10	4294967297
Time in overhead:	0	0	0	4294967297
Time mutex blocked:	0	0	0	433
Time blocked by master thread:	0	0	0	14455728
