Total runtime:	2684
Thread:	0	1	2	3
Number of tasks completed:	10000	1	1	1
Time working:	23	4294967297	4294967297	4294967297
Time in overhead:	0	4294967297	4294967297	36960
Time mutex blocked:	0	4294967297	4294967297	528
Time blocked by master thread:	0	4294967297	4294967297	4294967297
