Total runtime:	1511
Thread:	0	1	2	3
Number of tasks completed:	5000	5000	1	15434704
Time working:	32	20	4294967297	4294967297
Time in overhead:	0	0	4294967297	528
Time mutex blocked:	0	0	4294967297	529
Time blocked by master thread:	0	0	4294967297	15357184
