Total runtime:	1416
Thread:	0	1	2	3
Number of tasks completed:	5084	4916	1	15538064
Time working:	2	2	4294967297	4294967297
Time in overhead:	0	0	4294967297	528
Time mutex blocked:	0	0	4294967297	529
Time blocked by master thread:	0	0	4294967297	15274496
