Total runtime:	1053
Thread:	0	1	2	3
Number of tasks completed:	3385	3288	3327	15315840
Time working:	3	2	4	4294967297
Time in overhead:	0	0	0	528
Time mutex blocked:	0	0	0	529
Time blocked by master thread:	0	0	0	15558736
